y-axis,value1,value2,value3,value4
750,35,13917,31,19841
750,36,12806,32,21423
750,33,13192,29,20492
750,35,14542,30,19571
750,36,15063,31,18995
750,35,16365,28,17226
750,35,16391,30,17570
750,35,16624,27,17331
760,34,16545,30,17470
760,33,14113,29,19421
760,32,14194,31,19813
760,34,12680,31,20792
760,33,13428,30,20535
760,32,14450,30,19455
760,32,14783,29,18697
760,33,16293,27,17101
760,31,15985,29,17300
760,32,16495,28,17278
770,32,16458,26,17619
770,32,13912,28,19532
770,32,13818,27,20092
770,32,12630,29,21448
770,32,12974,29,20354
770,32,14247,28,19296
770,30,14733,28,18751
770,32,16660,26,17481
770,31,16209,25,17492
770,31,16608,26,17447
780,31,16452,24,17630
780,30,13880,28,19577
780,30,13900,26,19807
780,31,12622,27,21104
780,30,13234,26,20418
780,30,14589,26,19605
780,30,14831,27,18845
780,29,16732,26,17493
780,31,16329,26,17622
780,30,16533,25,17325
790,29,16270,24,17720
790,29,14100,25,20118
790,30,13786,23,20268
790,27,12471,26,21383
790,29,13254,26,20954
790,30,14391,26,19755
790,29,14975,25,19121
790,27,16266,24,17236
790,29,16221,24,17607
790,28,16409,24,17210
800,29,16370,22,17388
800,29,14036,22,19411
800,26,14193,25,19783
800,29,12656,24,20999
800,29,13488,25,20604
800,28,14563,23,19456
800,28,14993,25,18862
800,28,16633,22,17324
800,28,16157,23,17391
800,28,16672,23,17333
810,27,16352,23,17610
810,26,13943,22,19545
810,26,13744,23,19649
810,27,12740,24,21109
810,27,13309,22,20605
810,27,14413,22,19269
810,27,15083,24,18933
810,26,16715,22,17363
810,28,16296,20,17427
810,26,16620,22,17323
820,26,16351,21,17339
820,26,14141,21,19745
820,26,13901,22,19611
820,27,12875,23,21101
820,26,13085,22,20240
820,26,14220,21,19041
820,25,14618,23,18559
820,26,16120,21,17043
820,25,16112,21,17523
820,26,16181,21,17207
830,26,16126,21,17549
830,28,13841,22,19700
830,26,13579,23,19837
830,25,12383,22,20986
830,26,13025,21,20398
830,26,14265,22,19140
830,27,14828,20,18728
830,25,16246,19,17076
830,25,16273,23,17541
830,26,16508,21,17304
840,26,16305,20,17336
840,26,14159,21,19646
840,25,13999,22,19783
840,26,12447,20,20930
840,26,13275,22,20503
840,24,14081,21,19389
840,23,14568,21,18734
840,25,16350,22,17553
840,26,16012,20,17853
840,25,16373,19,17546
850,25,15771,22,17781
850,24,13733,21,19972
850,26,13292,20,20293
850,25,12199,21,21574
850,25,12854,22,21121
850,25,13778,20,19890
850,25,14346,21,19213
850,25,15957,21,17803
850,25,15746,20,18156
850,24,15981,21,17587
860,24,15672,20,17855
860,25,13454,20,19896
860,23,13334,20,20006
860,25,12108,20,21450
860,26,12805,22,21022
860,23,13912,20,20014
860,26,14324,19,19515
860,26,16017,20,17985
860,25,15665,21,18217
860,26,16055,20,17944
870,26,15720,20,18193
870,24,13409,21,20236
870,25,13076,20,20500
870,24,11891,20,21743
870,25,12677,20,21321
870,25,13622,20,20090
870,24,14468,21,19712
870,25,15934,20,18190
870,26,15524,21,18321
870,24,16044,21,18155
880,25,15694,21,18201
880,25,13410,21,20501
880,25,13368,22,20738
880,25,11942,20,21832
880,24,12684,22,21435
880,24,13686,20,20335
880,26,14208,21,19627
880,25,15930,21,18338
880,25,15700,21,18612
880,24,15901,21,18146
890,25,15675,22,18525
890,27,13569,22,20593
890,26,13184,22,20871
890,23,12079,22,22246
890,25,12589,21,21486
890,26,13741,23,20500
890,25,14250,23,19830
890,25,15853,23,18353
890,25,15628,23,18512
890,27,16060,21,18221
900,26,15884,24,18298
900,26,13760,23,20676
900,25,13642,23,20701
900,26,12346,22,22173
900,26,12885,23,21550
900,26,13767,24,20255
900,26,14324,24,19861
900,26,15916,24,18240
900,25,15573,24,18445
900,26,16066,23,18182
910,27,15755,26,18467
910,27,13689,25,20864
910,26,13509,25,21134
910,26,12126,24,22269
910,27,12762,23,21637
910,26,13872,24,20654
910,26,14290,24,19934
910,28,15729,25,18349
910,26,15565,26,18609
910,25,15808,24,18268
920,28,15695,26,18714
920,28,13470,26,20768
920,26,13558,26,20923
920,27,12240,25,22200
920,27,13000,27,21758
920,27,13947,26,20580
920,28,14356,29,19961
920,29,15837,29,18371
920,28,15502,27,18588
920,31,15887,30,18479
930,31,15288,31,18679
930,30,13199,30,21011
930,30,13091,29,21301
930,28,11969,29,22438
930,30,12533,30,21907
930,29,13731,30,20846
930,32,14253,32,20183
930,33,15634,33,18594
930,33,15229,30,18831
930,33,15465,32,18480
940,38,15233,35,18464
940,37,13269,34,20823
940,35,13209,32,20954
940,31,12043,31,22201
940,36,12526,33,21516
940,36,13512,33,20361
940,39,13859,34,19777
940,43,15258,38,18193
940,41,15105,37,18470
940,42,15241,37,18213
950,46,15087,44,18023
950,44,13129,42,20242
950,42,12957,40,20514
950,40,11943,39,21865
950,46,12274,41,21117
950,45,13385,40,20003
950,48,13708,43,19351
950,49,14936,47,17888
950,47,14867,43,18171
950,49,15046,46,17924
960,51,14737,52,17804
960,51,12906,49,19958
960,48,12789,47,20163
960,47,11728,44,21659
960,49,12039,50,20872
960,49,12889,49,19870
960,52,13118,54,19292
960,51,14304,59,17805
960,53,14254,56,18080
960,51,14382,55,17835
970,53,13893,65,17820
970,52,12190,63,19710
970,54,12029,62,19992
970,52,11258,58,21182
970,53,11629,62,20525
970,54,12700,62,19452
970,54,12989,65,19025
970,53,14095,70,17417
970,53,14025,69,17911
970,54,14093,69,17719
980,54,13639,74,17928
980,53,11885,72,19879
980,53,11820,71,20082
980,54,11030,67,21155
980,53,11345,72,20537
980,55,12263,71,19457
980,54,12683,76,19043
980,53,13872,74,17841
980,52,13683,74,18034
980,53,13727,76,17664
990,53,13540,74,17833
990,53,11872,74,19862
990,52,11644,75,19827
990,55,10868,73,20860
990,55,11278,75,20549
990,54,12246,74,19496
990,53,12677,74,19123
990,53,13872,72,17664
990,51,13685,71,17747
990,51,13854,71,17629
1000,51,13890,66,18343
1000,52,12091,68,20028
1000,51,11904,72,20207
1000,51,10940,74,21340
1000,49,11606,68,20595
1000,49,12223,69,19827
1000,47,12760,62,19449
1000,47,14351,61,17903
1000,47,13607,62,18443
1000,48,13901,63,18042
